date,price,spread,inflation,investments,gdp,production
2018-01-23,14.0,100.03426843018221,4.016666666666667,356.8714507454028,60.166666666666664,1020.5
2018-01-24,13.833333333333334,100.9801201799186,6.166666666666667,554.8945099573043,60.666666666666664,1020.5
2018-01-25,12.25,100.45564652658068,5.55,360.90422110799045,67.0,1020.75
2018-01-26,12.666666666666666,100.8600202803762,6.800000000000001,548.8282583136914,64.16666666666667,1019.6666666666666
2018-01-27,12.857142857142858,100.82597946576425,5.557142857142857,575.5956221240899,65.57142857142857,1018.1428571428571
2018-01-28,14.833333333333334,100.67629880487252,3.6999999999999997,399.2556577517742,56.0,1017.8333333333334
2018-01-29,14.125,100.48542817347878,3.2375,506.2778666318334,65.5,1016.625
2018-01-30,14.714285714285714,100.37874812542769,1.0571428571428572,417.9016729203988,70.42857142857143,1017.8571428571429
2018-01-31,16.2,100.01729247737296,2.96,648.9998985871939,65.6,1018.4
2018-02-01,16.0,100.69644051292809,2.22,632.062633655274,73.0,1016.0
2018-02-02,16.285714285714285,100.41691516205981,1.3285714285714287,670.015154297054,77.57142857142857,1017.1428571428571
2018-02-03,18.0,100.2320343805429,1.8571428571428572,379.1650196369955,65.57142857142857,1015.2857142857143
2018-02-04,17.428571428571427,100.61241348874414,11.114285714285714,302.63203323245096,74.28571428571429,1014.5714285714286
2018-02-05,16.625,100.26074871264517,9.725000000000001,476.744962698392,92.375,1016.375
2018-02-06,16.666666666666668,100.84840014032287,8.633333333333333,635.5942554454632,71.33333333333333,1018.6666666666666
2018-02-07,15.6,100.76965564312823,10.74,625.7231372037531,59.4,1018.6
2018-02-08,14.0,100.90103801445872,9.257142857142856,597.4004625901939,70.42857142857143,1017.1428571428571
2018-02-09,15.428571428571429,100.01606939283052,9.257142857142856,661.1413810139035,61.285714285714285,1016.8571428571429
2018-02-10,15.25,100.82911842519188,3.4749999999999996,314.6989867624278,71.5,1017.125
2018-02-11,15.875,100.79584554222829,5.325,315.3714774663012,70.5,1016.5
2018-02-12,15.333333333333334,100.78138956318492,7.416666666666667,667.2457939060013,70.33333333333333,1017.5
2018-02-13,16.285714285714285,100.08221290888893,6.085714285714287,360.78252390483703,70.14285714285714,1016.0
2018-02-14,17.333333333333332,100.79298591834389,4.333333333333333,483.5323629045671,63.833333333333336,1014.1666666666666
2018-02-15,19.166666666666668,100.7056682462704,10.183333333333335,304.1691899639145,65.33333333333333,1011.6666666666666
2018-02-16,14.428571428571429,100.92728505860941,8.485714285714286,431.0377608500057,92.71428571428571,1008.0
2018-02-17,13.666666666666666,100.22185629138588,0.0,527.6472192183724,90.0,1012.6666666666666
2018-02-18,15.6,100.1064532450903,12.220000000000002,586.934263859736,78.4,1016.2
2018-02-19,15.857142857142858,100.83257786318312,5.814285714285715,577.1502670085874,82.0,1015.7142857142857
2018-02-20,17.714285714285715,100.95070961132971,5.814285714285715,323.27492860490145,74.71428571428571,1017.0
2018-02-21,20.0,100.55188627961701,6.614285714285714,571.0094890455728,67.28571428571429,1015.4285714285714
2018-02-22,20.5,100.61859030624267,10.875000000000002,680.9520794734608,65.625,1016.0
2018-02-23,17.428571428571427,100.85814680152134,9.257142857142856,368.2118630210103,74.85714285714286,1017.0
2018-02-24,16.857142857142858,100.54721895049357,7.400000000000001,596.1364758820498,78.85714285714286,1018.8571428571429
2018-02-25,16.875,100.24313812314705,4.6375,489.0444945645644,72.875,1018.25
2018-02-26,17.857142857142858,100.42214895164565,17.587500000000002,588.2520968542055,70.0,1015.1428571428571
2018-02-27,20.8,100.99925454957064,6.660000000000001,472.884858961991,57.2,1015.2
2018-02-28,19.428571428571427,100.6035342144655,12.957142857142857,337.7718975942869,52.857142857142854,1017.4285714285714
2018-03-01,17.333333333333332,100.3521465104499,24.066666666666663,391.6244982884565,49.333333333333336,1016.3333333333334
2018-03-02,19.0,100.39233450578199,15.725,461.7082386401546,54.0,1016.25
2018-03-03,19.333333333333332,100.68340100764689,8.633333333333333,404.296543649563,62.833333333333336,1016.1666666666666
2018-03-04,17.6,100.47389204291083,5.5600000000000005,627.8376135878827,71.0,1015.8
2018-03-05,20.875,100.2237089137156,4.1625000000000005,509.3790906595609,61.875,1016.375
2018-03-06,20.857142857142858,100.13598272708768,6.871428571428573,428.7135629485835,65.28571428571429,1015.7142857142857
2018-03-07,23.428571428571427,100.87884940645067,8.728571428571428,413.24210862810673,57.142857142857146,1015.2857142857143
2018-03-08,24.166666666666668,100.58569334927198,7.1000000000000005,684.9942357063346,44.833333333333336,1014.8333333333334
2018-03-09,25.428571428571427,100.92256170375389,5.285714285714286,615.1068113842057,49.714285714285715,1009.2857142857143
2018-03-10,23.142857142857142,100.3173505151665,4.228571428571429,367.27153323596883,57.57142857142857,1008.0
2018-03-11,24.0,100.25523422546665,0.9333333333333332,307.5033521116318,66.33333333333333,1011.1666666666666
2018-03-12,23.5,100.59435575508326,4.933333333333334,586.0822362899357,62.5,1011.5
2018-03-13,21.5,100.94673138907339,5.55,480.34693162028066,70.5,1009.0
2018-03-14,22.333333333333332,100.9879125418081,12.033333333333333,489.95951064688916,61.166666666666664,1013.1666666666666
2018-03-15,24.166666666666668,100.29291602602228,7.716666666666668,599.1965957070502,45.833333333333336,1016.1666666666666
2018-03-16,20.333333333333332,100.48563920664887,3.6999999999999997,375.4890899293284,67.66666666666667,1016.1666666666666
2018-03-17,22.666666666666668,100.29986335045481,8.95,682.0269575804341,58.666666666666664,1015.0
2018-03-18,23.428571428571427,100.53941968742832,17.457142857142856,364.4825462032286,58.142857142857146,1009.4285714285714
2018-03-19,22.5,100.32489653833613,10.483333333333333,356.8150467324375,73.66666666666667,1011.0
2018-03-20,29.166666666666668,100.0374334706013,6.800000000000001,674.8511784882422,36.333333333333336,1009.5
2018-03-21,23.833333333333332,100.19185915293394,10.5,392.80737658069154,58.5,1008.3333333333334
2018-03-22,25.25,100.0446287959746,9.7125,671.4971709258635,50.25,1006.375
2018-03-23,27.375,100.76376544833805,9.950000000000001,323.1754274381943,50.125,1007.625
2018-03-24,27.0,100.19403367432292,10.8875,598.411062495035,48.75,1010.25
2018-03-25,23.5,100.09934496250364,15.962499999999999,472.556867845547,45.5,1010.625
2018-03-26,24.142857142857142,100.41794197207389,12.957142857142857,422.9515893946834,44.57142857142857,1008.8571428571429
2018-03-27,21.0,100.86837864750629,1.85,699.3135222230103,62.0,1009.0
2018-03-28,22.428571428571427,100.01636492240314,7.4142857142857155,456.52072240882734,62.714285714285715,1009.5714285714286
2018-03-29,21.25,100.20735971971851,5.550000000000001,589.0396600224185,70.375,1009.75
2018-03-30,23.5,100.75776166325836,11.112499999999999,504.01012393949634,54.75,1008.625
2018-03-31,23.2,100.7626523529619,6.660000000000001,395.45858361705467,58.0,1008.6
2018-04-01,25.375,100.4043911704716,4.4,338.43627596554325,45.5,1008.5
2018-04-02,25.166666666666668,100.50713772093769,8.65,439.68230847340385,51.0,1009.5
2018-04-03,26.2,100.18051089220177,8.14,599.9179383344728,45.6,1009.0
2018-04-04,24.6,100.63479714213831,11.120000000000001,696.0638840613353,41.8,1007.8
2018-04-05,25.6,100.06512553420323,15.559999999999999,532.8028380507683,31.0,1007.0
2018-04-06,25.857142857142858,100.17545781375786,11.900000000000002,441.46451254436965,29.857142857142858,1006.1428571428571
2018-04-07,29.142857142857142,100.21894372930828,10.314285714285715,584.0154870654869,23.285714285714285,1005.0
2018-04-08,28.714285714285715,100.99369480058147,5.3,521.8397397452977,33.857142857142854,1006.0
2018-04-09,30.166666666666668,100.43774327649976,8.65,400.6915353985047,30.5,1005.3333333333334
2018-04-10,30.0,100.769114969989,6.1,506.5082165826949,28.0,1006.7142857142857
2018-04-11,30.0,0.4,7.780000000000001,677.3742573078539,24.2,1006.4
2018-04-12,28.857142857142858,100.12695516192663,6.342857142857143,422.33901735933756,32.57142857142857,1007.5714285714286
2018-04-13,30.2,100.87696816623944,10.000000000000002,342.24767956132433,29.2,1008.4
2018-04-14,28.25,100.32074716025672,6.487499999999999,375.1381677548648,39.375,1007.0
2018-04-15,28.25,100.779694387998,6.25,365.74160171522544,41.375,1003.875
2018-04-16,32.125,100.68972477075461,10.424999999999999,553.9389020847133,24.625,1000.0
2018-04-17,29.2,100.18171077682656,6.659999999999999,532.4495787729992,24.2,1002.2
2018-04-18,30.285714285714285,100.82120382952418,4.757142857142858,460.7814857857346,30.285714285714285,1002.8571428571429
2018-04-19,28.285714285714285,100.8508477269572,3.971428571428571,454.9911384945307,31.285714285714285,1002.5714285714286
2018-04-20,30.625,100.35230568386451,7.6375,563.0313681801674,29.0,1003.375
2018-04-21,27.666666666666668,100.2333005575377,13.883333333333333,574.758287131891,38.666666666666664,1006.8333333333334
2018-04-22,27.375,100.64208296388375,7.650000000000001,606.4223770617498,45.375,1010.0
2018-04-23,28.625,100.89362306363203,4.625000000000001,600.0835540141479,44.125,1009.875
2018-04-24,30.285714285714285,100.78046324891157,2.1142857142857143,412.79297400937634,41.714285714285715,1008.5714285714286
2018-04-25,31.142857142857142,100.57431028851859,3.7,545.707171535116,38.285714285714285,1007.7142857142857
2018-04-26,29.875,100.68162027569058,6.7125,683.4617328913746,45.875,1008.375
2018-04-27,31.142857142857142,100.40363454146349,13.485714285714286,645.1842323051646,31.428571428571427,1007.0
2018-04-28,30.571428571428573,100.81585366897714,12.971428571428572,540.1077207157557,28.0,1005.4285714285714
2018-04-29,32.125,100.38407056346689,7.875,486.21310132874396,26.375,1004.875
2018-04-30,31.142857142857142,100.17528689266662,7.928571428571429,632.771784177151,32.0,1004.8571428571429
2018-05-01,31.857142857142858,100.92079067628877,12.685714285714287,681.1345522680365,15.857142857142858,1002.8333333333334
2018-05-02,29.833333333333332,100.97164798497376,11.433333333333335,440.02823120227447,22.166666666666668,1001.2
2018-05-03,28.571428571428573,100.27497541498141,9.0,430.15661925993777,31.571428571428573,999.4285714285714
2018-05-04,32.857142857142854,100.50846951944577,2.914285714285714,589.3267912880083,31.428571428571427,999.0
2018-05-05,32.625,100.27235533548453,3.0125,663.5181830513171,31.125,1000.625
2018-05-06,32.75,100.31773336724576,3.7,397.5018462119052,39.25,1001.625
2018-05-07,32.875,100.45229275184474,7.175000000000001,651.7520005078607,33.25,1002.0
2018-05-08,34.5,100.23418377658056,9.25,462.7292782480864,23.0,1001.1666666666666
2018-05-09,34.285714285714285,100.828403279755,8.985714285714284,405.0642589578447,26.0,1000.8571428571429
2018-05-10,34.0,100.55726436670525,9.528571428571428,410.5530680699686,27.714285714285715,1000.1428571428571
2018-05-11,30.75,100.50121590392179,14.8125,645.7312853421713,30.375,999.875
2018-05-12,29.857142857142858,100.1937787303651,5.828571428571428,418.3149894065479,40.142857142857146,1003.7142857142857
2018-05-13,31.714285714285715,100.1970498847813,3.9714285714285715,450.7776585641283,34.0,1003.5714285714286
2018-05-14,32.285714285714285,100.8262460523781,4.771428571428571,654.8667683506926,34.285714285714285,1001.5714285714286
2018-05-15,33.0,100.01216833276966,3.2375000000000003,430.9905403899671,33.0,999.8571428571429
2018-05-16,33.0,100.10827554359616,7.175000000000001,563.5113388332497,34.75,998.5
2018-05-17,32.833333333333336,100.45720307579235,9.866666666666667,404.4597492221453,28.166666666666668,1000.3333333333334
2018-05-18,31.4,100.79927167623485,12.966666666666669,655.8090555779338,42.2,999.0
2018-05-19,35.333333333333336,100.36127543254044,15.749999999999998,368.76685156361594,22.333333333333332,999.6666666666666
2018-05-20,36.4,100.20000245341856,7.4,535.8721313757743,24.2,998.4
2018-05-21,36.0,100.83294769658593,11.371428571428572,677.5975348951421,19.0,998.6666666666666
2018-05-22,36.75,100.93666021397956,17.5875,585.8819534557776,22.125,998.625
2018-05-23,37.5,100.76016464672405,13.566666666666668,632.905234424476,23.333333333333332,997.1666666666666
2018-05-24,38.42857142857143,100.83199561886043,11.385714285714286,480.6253712597862,27.428571428571427,996.4285714285714
2018-05-25,38.714285714285715,100.93945030857861,10.314285714285715,435.96259876345005,22.428571428571427,998.1428571428571
2018-05-26,37.8,100.57183038225959,10.74,386.6312909727734,21.2,998.2
2018-05-27,35.857142857142854,100.73157635637737,8.72857142857143,610.3418975209352,31.571428571428573,999.1428571428571
2018-05-28,35.333333333333336,100.57699953415597,8.333333333333334,461.5108315031774,29.0,1000.1666666666666
2018-05-29,34.142857142857146,100.0190291980599,5.557142857142858,524.0355542506496,27.857142857142858,999.4285714285714
2018-05-30,32.2,100.92327036175787,5.5600000000000005,631.3137291492803,28.2,999.6
2018-05-31,33.625,100.66223938056554,10.6375,595.8059099257565,40.125,998.7142857142857
2018-06-01,32.0,100.85555939488037,13.4375,531.751389358698,54.0,998.75
2018-06-02,32.4,100.80642009216285,14.200000000000001,588.9308012508482,56.6,1001.0
2018-06-03,35.6,100.76492688093583,12.239999999999998,557.1378810979459,47.0,999.6
2018-06-04,35.857142857142854,100.16076925142035,5.028571428571429,477.5760038617626,42.57142857142857,999.8571428571429
2018-06-05,37.166666666666664,100.06986659977126,9.866666666666665,306.60909643211556,36.5,998.0
2018-06-06,31.285714285714285,100.3109570288656,10.042857142857144,575.1974258869145,61.714285714285715,997.2857142857143
2018-06-07,34.0,100.10619796338837,7.412500000000001,607.8884783520413,49.25,998.0
2018-06-08,34.2,100.0720332755329,13.34,671.7466869094687,57.4,997.0
2018-06-09,36.166666666666664,100.53900844940664,11.416666666666666,376.4356031960884,40.0,995.1666666666666
2018-06-10,36.625,100.24679571619563,8.100000000000001,589.5716755225365,42.75,995.125
2018-06-11,30.166666666666668,100.01153408421396,16.349999999999998,348.6067233140502,61.666666666666664,1000.0
2018-06-12,34.142857142857146,100.59600933180768,7.4142857142857155,589.5867835125639,54.142857142857146,998.0
2018-06-13,29.833333333333332,100.58604653236556,9.866666666666665,352.50929864569736,68.66666666666667,998.6666666666666
2018-06-14,30.142857142857142,100.72753988567298,7.942857142857142,498.1083427824692,68.14285714285714,997.4285714285714
2018-06-15,30.714285714285715,100.22755895090687,13.22857142857143,423.49985013702053,65.0,997.8571428571429
2018-06-16,27.0,100.23051417049639,8.485714285714286,431.5385014505988,88.85714285714286,996.4285714285714
2018-06-17,26.875,100.11680473283033,8.3375,482.28694911492005,87.375,994.75
2018-06-18,28.4,100.59255127349049,5.18,676.1644308596059,83.6,996.4
2018-06-19,29.857142857142858,100.17515019928906,4.228571428571429,512.7883721835497,72.85714285714286,999.0
2018-06-20,33.0,100.17128203174342,4.771428571428571,421.5090214580971,52.714285714285715,997.1666666666666
2018-06-21,34.833333333333336,100.01727189481946,5.866666666666667,385.5960801588242,47.333333333333336,995.3333333333334
2018-06-22,35.6,100.99269917961512,10.74,379.3434341427505,39.4,996.2
2018-06-23,35.166666666666664,100.90215446211346,8.350000000000001,523.308803935616,53.0,995.6666666666666
2018-06-24,33.142857142857146,100.05747777396833,13.22857142857143,487.14564843500625,55.0,996.2857142857143
2018-06-25,30.571428571428573,100.08639093219469,11.114285714285716,517.4203605733027,70.42857142857143,999.1666666666666
2018-06-26,30.666666666666668,100.73026307725992,6.483333333333333,363.4365006450138,71.5,999.0
2018-06-27,31.428571428571427,100.03465594843345,7.957142857142856,585.3076173437664,61.857142857142854,996.7142857142857
2018-06-28,31.5,100.33387668168804,8.8125,589.4234163686795,64.25,996.0
2018-06-29,33.25,100.83644205618462,13.875,387.8419963792204,57.0,995.25
2018-06-30,32.833333333333336,100.34206841916118,10.5,572.557124812244,52.166666666666664,997.1666666666666
2018-07-01,33.857142857142854,100.43872987010056,8.728571428571428,679.1626388524277,54.0,996.4285714285714
2018-07-02,33.142857142857146,100.781592819626,9.799999999999999,538.4128988103935,58.285714285714285,996.0
2018-07-03,31.571428571428573,100.97621320615961,6.357142857142857,355.943256299313,70.0,997.5714285714286
2018-07-04,32.375,100.05356734388243,9.25,525.2834958920166,67.5,997.0
2018-07-05,32.8,100.40772460800069,12.959999999999999,621.2691649983706,62.2,997.8
2018-07-06,31.0,100.11614116455227,11.37142857142857,429.7836031404022,73.14285714285714,1000.5714285714286
2018-07-07,31.166666666666668,100.11053791435303,7.1000000000000005,554.4645864098939,77.33333333333333,1000.1666666666666
2018-07-08,29.833333333333332,100.77378761006216,6.483333333333334,463.0425673234388,75.16666666666667,997.5
2018-07-09,29.0,100.22645472364013,8.016666666666667,584.2261189416429,78.83333333333333,996.8333333333334
2018-07-10,29.75,100.20190760681385,6.4875,496.80819812673485,75.375,995.75
2018-07-11,32.5,100.69508191549667,7.116666666666667,534.9060411381095,65.5,997.3333333333334
2018-07-12,28.875,100.88412162304137,5.562500000000001,319.6182869389298,86.625,1000.0
2018-07-13,31.75,100.00749844562111,12.0625,649.7909048216043,70.25,998.875
2018-07-14,30.75,100.35041578127746,4.8125,505.2784993045259,71.625,997.375
2018-07-15,31.75,100.68693504850819,13.537500000000001,414.4605190500204,73.25,998.375
2018-07-16,29.875,100.88007236439711,9.0,407.21369565786983,83.875,999.0
2018-07-17,31.125,100.9153023381946,8.65,305.5624334019159,78.375,998.0
2018-07-18,31.75,100.77975925835246,5.550000000000001,652.1692275268394,76.0,995.0
2018-07-19,30.5,100.40091260752867,9.266666666666666,389.4887936440399,73.5,995.3333333333334
2018-07-20,26.833333333333332,100.36228583888854,4.933333333333333,612.1872322721551,90.66666666666667,999.1666666666666
2018-07-21,28.2,100.32901281158453,2.2399999999999998,671.3554066656055,88.0,996.4
2018-07-22,29.5,100.66114244825613,4.333333333333333,432.1304244909231,80.33333333333333,996.8333333333334
2018-07-23,31.857142857142858,100.70582477690616,3.9714285714285715,663.3286068771854,70.71428571428571,998.0
2018-07-24,29.714285714285715,100.53266965394391,3.971428571428571,609.626369267019,84.14285714285714,997.1428571428571
2018-07-25,28.333333333333332,100.35198074146933,8.016666666666667,628.582061286264,84.5,995.1666666666666
2018-07-26,30.0,100.66372810484583,5.571428571428572,660.8156768854922,73.85714285714286,995.4285714285714
2018-07-27,30.142857142857142,100.03482300277544,4.228571428571429,586.8397687103455,79.0,997.2857142857143
2018-07-28,32.285714285714285,100.94344354383917,6.085714285714286,642.7643791873841,67.42857142857143,998.1428571428571
2018-07-29,31.0,100.16341429190506,4.771428571428571,336.45110127336625,77.42857142857143,997.1428571428571
2018-07-30,30.5,100.82343246507642,8.016666666666667,593.7710082212577,75.66666666666667,996.5
2018-07-31,28.833333333333332,100.68912100931485,9.866666666666665,346.374505932556,78.5,996.6666666666666
2018-08-01,30.0,100.41752241438915,5.550000000000001,472.6345430163699,73.5,998.0
2018-08-02,31.571428571428573,100.08887385801498,11.114285714285716,665.4610487809732,66.42857142857143,999.4285714285714
2018-08-03,32.5,100.28529893453756,10.816666666666665,576.97740986459,62.333333333333336,1000.8333333333334
2018-08-04,32.5,100.42176938588055,5.1,683.4079196438347,62.5,993.25
2018-08-05,29.5,100.31313345252231,6.783333333333334,307.2815467949706,77.0,1001.0
2018-08-06,27.166666666666668,100.10357672085561,4.016666666666667,329.42191248021277,90.66666666666667,1002.1666666666666
2018-08-07,28.375,100.2829104375709,3.25,647.6758727877359,85.25,1001.875
2018-08-08,28.5,100.76057139768615,6.166666666666667,475.21544089439794,84.0,1000.5
2018-08-09,27.166666666666668,100.83092456793018,3.716666666666667,606.7780150014689,87.5,1001.0
2018-08-10,29.428571428571427,100.575868754003,6.1000000000000005,381.3640193807926,79.85714285714286,1000.3333333333334
2018-08-11,30.0,100.19762433389758,6.800000000000001,489.45379324627095,76.83333333333333,1001.1666666666666
2018-08-12,29.5,100.05984942797463,8.350000000000001,405.7771431827,81.5,1001.0
2018-08-13,30.75,100.81353029665198,11.125,529.8006878299627,72.0,999.25
2018-08-14,29.666666666666668,100.98064210598837,9.866666666666667,572.6515150244544,74.33333333333333,999.8333333333334
2018-08-15,27.714285714285715,100.83963180861477,8.2,319.45789518552897,85.0,1001.7142857142857
2018-08-16,26.6,100.6655867152613,4.46,515.8699649642617,92.0,1000.8
2018-08-17,27.428571428571427,100.38020879329345,14.285714285714286,544.6215806661851,91.0,999.4285714285714
2018-08-18,28.333333333333332,100.63487912297192,1.2333333333333334,381.8185092582191,83.83333333333333,1000.1666666666666
2018-08-19,28.166666666666668,100.40860310133334,5.550000000000001,325.6675035413517,84.66666666666667,1000.5
2018-08-20,27.375,100.44079866218188,5.325,444.09659935540145,88.5,999.0
2018-08-21,28.333333333333332,100.92211192356056,10.314285714285717,676.6362340918374,81.16666666666667,999.2857142857143
2018-08-22,29.166666666666668,100.04076380131163,6.483333333333334,510.6084323342802,74.83333333333333,1001.1666666666666
2018-08-23,31.285714285714285,100.94230843189807,2.642857142857143,590.015346228452,73.14285714285714,1001.4285714285714
2018-08-24,32.0,100.98435676278378,18.525,498.3791149009086,71.25,1000.3333333333334
2018-08-25,29.0,100.66498023433063,0.925,487.09107835689275,90.75,998.75
2018-08-26,32.0,100.11776811210498,6.475,614.7375296542681,69.875,997.8571428571429
2018-08-27,32.142857142857146,100.97240801320275,17.071428571428573,572.6268614660862,57.285714285714285,999.8571428571429
2018-08-28,30.142857142857142,100.31909755087688,11.642857142857142,642.4015157491908,60.714285714285715,1003.7142857142857
2018-08-29,31.5,100.12621094170298,9.275,374.1075754186382,57.0,1003.25
2018-08-30,29.166666666666668,100.1120788375085,3.1,420.6370641728115,73.0,1003.5
2018-08-31,29.0,100.02825765584069,4.65,536.3727789476422,71.75,1003.25
2018-09-01,30.0,100.61818780735616,11.48,630.6145186496207,65.2,1003.2
2018-09-02,31.857142857142858,100.63809138765441,15.342857142857142,444.8286037469144,50.857142857142854,1003.7142857142857
2018-09-03,32.75,100.71745782208285,14.799999999999999,654.4038620199678,45.5,1001.5
2018-09-04,31.714285714285715,100.46771235196788,14.542857142857141,417.9634879961582,48.0,1002.1666666666666
2018-09-05,31.666666666666668,100.50335969075965,13.566666666666668,411.3154379259296,46.0,1001.5
2018-09-06,30.571428571428573,100.66868051409764,10.042857142857144,463.23445473650753,55.714285714285715,1003.4285714285714
2018-09-07,30.833333333333332,100.59257810322295,6.783333333333334,545.5905369283907,51.833333333333336,1004.1666666666666
2018-09-08,28.0,100.80402414548603,2.325,357.47807933484205,71.75,1007.25
2018-09-09,31.0,100.16886082332047,42.22,319.9299984738866,57.5,1007.0
2018-09-10,29.666666666666668,100.04138187716842,3.6999999999999997,370.26682823623844,66.33333333333333,1005.3333333333334
2018-09-11,30.857142857142858,100.31862105414226,3.971428571428571,621.4633145641171,61.142857142857146,1005.5714285714286
2018-09-12,31.166666666666668,100.18430657714018,2.7833333333333337,454.00895181729425,60.333333333333336,1008.1666666666666
2018-09-13,31.142857142857142,100.26677769417884,3.1714285714285717,562.5898152583518,67.14285714285714,1007.1428571428571
2018-09-14,30.5,100.75317485176646,2.7833333333333337,557.9377369568717,67.0,1003.8333333333334
2018-09-15,31.625,100.50353344339241,3.9375,341.6878593079909,56.375,1001.375
2018-09-16,29.666666666666668,100.07660146642188,7.100000000000001,354.46905202661327,60.0,1002.3333333333334
2018-09-17,29.25,100.98807286451519,3.475,592.4846070959068,56.5,1002.875
2018-09-18,29.142857142857142,100.65175984361692,5.557142857142858,455.7358713318515,58.57142857142857,1003.1428571428571
2018-09-19,29.8,100.91100936777254,2.96,531.0644080525472,61.6,1001.8
2018-09-20,28.666666666666668,100.17650401910842,9.583333333333334,651.8735647118014,70.0,1003.0
2018-09-21,25.2,100.74286567155828,5.18,453.45048096849405,89.0,1003.0
2018-09-22,28.333333333333332,100.19328726250968,3.0833333333333335,438.064555298351,79.66666666666667,1001.6666666666666
2018-09-23,30.285714285714285,100.62034546093737,4.5,498.6034951797719,68.0,1001.0
2018-09-24,30.75,100.14187275966167,5.7875000000000005,322.6685352162497,65.75,1002.75
2018-09-25,28.571428571428573,100.7765816765942,6.614285714285715,407.6042419082165,75.0,1005.4285714285714
2018-09-26,28.2,100.74101737534414,4.08,667.9934571574387,78.8,1006.6
2018-09-27,29.0,100.15570442516302,7.4125000000000005,614.3917454781554,71.25,1005.625
2018-09-28,30.0,100.944664254928,1.2333333333333334,470.68275016536427,67.33333333333333,1005.3333333333334
2018-09-29,28.142857142857142,100.88845489253858,5.557142857142858,321.2515368738612,79.85714285714286,1003.8571428571429
2018-09-30,26.857142857142858,100.8252966345739,4.228571428571429,572.5899894232592,84.57142857142857,1004.7142857142857
2018-10-01,28.285714285714285,100.8871322989942,6.371428571428571,654.1573539949991,68.71428571428571,1007.7142857142857
2018-10-02,29.2,100.66816389514574,7.42,447.58576097615736,61.4,1010.0
2018-10-03,28.6,100.57379525092686,7.4,401.65784892516785,59.0,1008.6
2018-10-04,24.833333333333332,100.85298467987215,6.783333333333334,383.6717701953788,84.33333333333333,1007.5
2018-10-05,28.5,100.13704383116797,2.0875,497.65036459193794,69.0,1004.125
2018-10-06,29.75,100.4182937875137,1.85,438.4513261853536,66.5,1005.25
2018-10-07,29.714285714285715,100.68882546977629,1.5857142857142859,413.3629281084311,66.57142857142857,1008.8571428571429
2018-10-08,29.2,100.60402926530371,0.0,394.250974155741,69.4,1009.8
2018-10-09,30.833333333333332,100.06709343156727,5.566666666666667,436.35198318534333,65.5,1010.3333333333334
2018-10-10,29.428571428571427,100.71754653352589,3.9714285714285715,472.87213569752555,66.28571428571429,1010.8571428571429
2018-10-11,23.857142857142858,100.57994832957104,4.242857142857143,401.62964734474946,89.85714285714286,1010.5714285714286
2018-10-12,26.142857142857142,100.70951510234976,2.914285714285714,428.23935276790064,82.57142857142857,1008.2857142857143
2018-10-13,27.166666666666668,100.03118589023872,0.6166666666666667,464.047271820922,84.33333333333333,1007.6666666666666
2018-10-14,27.714285714285715,100.12760282937816,5.557142857142858,650.0896874589201,74.85714285714286,1007.0
